"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
4.98984485269739e-07,-0.60353572472167,0.381,0.301,0.0170537927530639,"MRS2","L5 IT"
5.02830216821323e-07,-0.472939147581658,0.459,0.367,0.0171852283203024,"AHCYL1","L5 IT"
5.0528532640739e-07,0.705099636145653,0.132,0.091,0.0172691366006254,"FAM155A-IT1","L5 IT"
5.11432189099956e-07,0.376981813480383,0.118,0.079,0.0174792179268692,"OR3A2","L5 IT"
5.12125438253343e-07,-0.257724601242256,0.27,0.208,0.0175029111031845,"MSMO1","L5 IT"
5.13636565835897e-07,-0.571536404890384,0.332,0.259,0.0175545569105735,"C5orf30","L5 IT"
5.14761344648501e-07,-0.321763028660917,0.316,0.25,0.0175929984760518,"INTS4","L5 IT"
5.22202198875736e-07,-0.287726865203553,0.126,0.084,0.017847304550976,"ZNF234","L5 IT"
5.26907091630865e-07,-0.260233089346614,0.342,0.269,0.0180081036706681,"IGFL4","L5 IT"
5.32952176730851e-07,-0.387110991312138,0.396,0.316,0.0182147065441303,"RAB40B","L5 IT"
5.36415617750075e-07,-0.316718377117465,0.199,0.146,0.0183330765678443,"CLUH","L5 IT"
5.4176385470453e-07,-0.45653636201799,0.371,0.294,0.0185158632622367,"SLC25A3","L5 IT"
5.41921856382993e-07,-0.258935604763204,0.28,0.217,0.0185212632856016,"RMDN1","L5 IT"
5.4904187426444e-07,-0.263363553272508,0.402,0.324,0.0187646041367358,"TMEM87A","L5 IT"
5.66265973100282e-07,0.303248188200807,0.216,0.162,0.0193532721626483,"TTTY10","L5 IT"
5.68518958868374e-07,-0.305818643463436,0.386,0.31,0.0194302724572444,"ZNF626","L5 IT"
5.70906198019197e-07,-0.327653035303219,0.486,0.389,0.0195118611297021,"ATAD1","L5 IT"
5.77091650348266e-07,-0.321882848518516,0.452,0.361,0.0197232613339527,"ATPAF1","L5 IT"
5.78759099081963e-07,-0.368744850791514,0.15,0.104,0.0197802497293242,"ARMT1","L5 IT"
5.81222937752697e-07,-0.509497597435914,0.291,0.226,0.0198644563435739,"UBE2D1","L5 IT"
5.936866425834e-07,-0.322126784035154,0.486,0.392,0.0202904283835729,"CASD1","L5 IT"
5.95684415660204e-07,-0.257771708340114,0.35,0.28,0.0203587062740188,"HEXB","L5 IT"
5.96423552618044e-07,-0.303658260419522,0.293,0.228,0.0203839677578269,"CERK","L5 IT"
6.04598606763441e-07,-0.505733019365289,0.112,0.158,0.0206633665833541,"AL139294.1","L5 IT"
6.07120285873015e-07,-0.659345557148875,0.361,0.286,0.020749550010282,"CCDC136","L5 IT"
6.18131118721043e-07,-0.364957615501077,0.122,0.082,0.0211258672445291,"PITPNM1","L5 IT"
6.19649528665445e-07,-0.438811955381993,0.211,0.157,0.0211777619411989,"PIGT","L5 IT"
6.25411055066784e-07,-0.32948779903746,0.53,0.431,0.0213746736290175,"MTREX","L5 IT"
6.27385591833237e-07,-0.263563555092807,0.195,0.143,0.0214421573720846,"PXMP4","L5 IT"
6.30883913003634e-07,-0.464804284324094,0.366,0.291,0.0215617194947252,"SRP72","L5 IT"
6.34672452390146e-07,-0.441705435942273,0.166,0.118,0.021691200405338,"LRFN4","L5 IT"
6.40336333054034e-07,-0.303763341852572,0.249,0.191,0.0218847748547877,"DLAT","L5 IT"
6.42814553668943e-07,-0.439525870841626,0.207,0.152,0.0219694730007435,"ROGDI","L5 IT"
6.4799437105104e-07,0.526015775108673,0.113,0.075,0.0221465036194114,"TIGD4","L5 IT"
6.52356666227504e-07,-0.365803617685036,0.256,0.198,0.0222955937816574,"GPAT4","L5 IT"
6.54646965358119e-07,-0.334530419487352,0.203,0.151,0.0223738693350444,"ZNF771","L5 IT"
6.61288255385908e-07,0.463825568590138,0.157,0.112,0.0226008487043242,"CMBL","L5 IT"
6.69344382725607e-07,-0.346517598766994,0.256,0.196,0.0228761829684131,"CCT6A","L5 IT"
6.81056475191972e-07,0.40660868198265,0.152,0.109,0.023276467152636,"LINC01923","L5 IT"
6.88435213770215e-07,-0.474413109935278,0.564,0.46,0.0235286503010246,"STAG2","L5 IT"
6.9366100926494e-07,-0.264229529966408,0.288,0.223,0.0237072523136479,"PNMA8A","L5 IT"
6.99308038546585e-07,-0.57171474158682,0.115,0.161,0.0239002508334066,"AC099788.1","L5 IT"
7.05289822607896e-07,-0.330322631683154,0.355,0.283,0.0241046902672701,"RNF34","L5 IT"
7.07474481293494e-07,-0.311792127953188,0.227,0.17,0.0241793553471677,"LSM6","L5 IT"
7.12268684458362e-07,0.397820950529316,0.157,0.112,0.0243432068287334,"FILIP1","L5 IT"
7.16603809441813e-07,-0.28250133310573,0.491,0.395,0.0244913683952929,"LANCL1","L5 IT"
7.21539291863261e-07,0.338829060579381,0.156,0.112,0.0246600483780107,"AC111006.1","L5 IT"
7.24623221971343e-07,0.25797524447092,0.28,0.219,0.0247654478573146,"DLST","L5 IT"
7.27723300081097e-07,-0.37440060987248,0.439,0.359,0.0248713992268717,"CLTA","L5 IT"
7.29021576322673e-07,-0.618361726615357,0.199,0.245,0.02491577041398,"GABRG3-AS1","L5 IT"
7.30258123065965e-07,-0.378386337855527,0.426,0.344,0.0249580318720255,"NIPSNAP2","L5 IT"
7.4036235724348e-07,-0.47092927623648,0.272,0.212,0.0253033642835104,"RMC1","L5 IT"
7.47425462175582e-07,-0.393793499507221,0.298,0.233,0.0255447600207749,"SPEG","L5 IT"
7.54123475600835e-07,-0.605529227167578,0.295,0.226,0.0257736780256097,"PRDX2","L5 IT"
7.54593192733059e-07,-0.380912837524395,0.316,0.248,0.0257897315480377,"CDS1","L5 IT"
7.76083013878971e-07,-0.278488368724319,0.312,0.243,0.0265241891653416,"ZFYVE26","L5 IT"
7.82866678794158e-07,-0.644396613451808,0.122,0.082,0.026756034481148,"P2RY11","L5 IT"
7.83559104232507e-07,-0.395452398999931,0.343,0.277,0.0267796995053544,"SYT12","L5 IT"
7.88567776786759e-07,-0.286402850738262,0.371,0.296,0.0269508809072411,"C1GALT1","L5 IT"
7.88602455268685e-07,-0.266817792118572,0.15,0.106,0.0269520661137179,"CNTFR","L5 IT"
7.93463176178948e-07,-0.340714140260528,0.523,0.426,0.0271181909722679,"PNMA2","L5 IT"
7.95152570481627e-07,-0.64874330262861,0.121,0.081,0.0271759294013506,"SPDL1","L5 IT"
8.05070914606399e-07,-0.672557938342039,0.215,0.161,0.0275149086485029,"AC104964.4","L5 IT"
8.06088363757389e-07,-0.421074023139627,0.164,0.116,0.0275496820081363,"DACT3","L5 IT"
8.10475948390407e-07,-0.289046804506636,0.283,0.218,0.027699636488139,"GPX4","L5 IT"
8.15939977112541e-07,-0.335964172789265,0.264,0.203,0.0278863805977753,"ACP6","L5 IT"
8.19179281321704e-07,-0.287504369487765,0.231,0.176,0.0279970902977319,"AP3M1","L5 IT"
8.24017403063256e-07,-0.475048399986982,0.302,0.237,0.0281624427844929,"ZNF224","L5 IT"
8.25251295763643e-07,-0.818695287736421,0.197,0.143,0.028204613535314,"CLK2","L5 IT"
8.26972511902049e-07,-0.550545727572041,0.487,0.394,0.0282634395392763,"SIN3B","L5 IT"
8.30916662231122e-07,-0.26659739205549,0.598,0.479,0.0283982387650731,"HACE1","L5 IT"
8.43558124059622e-07,-0.329516953040706,0.241,0.184,0.0288302860059857,"DHCR24","L5 IT"
8.46582735526407e-07,-0.264138392787092,0.604,0.484,0.028933658152086,"ACSL3","L5 IT"
8.48835890094127e-07,-0.351620662593896,0.354,0.283,0.029010664215747,"BRD8","L5 IT"
8.58719499319705e-07,0.279699043028568,0.124,0.084,0.0293484563282496,"CCDC159","L5 IT"
8.76750416129783e-07,-0.266948487113072,0.45,0.366,0.0299646989720676,"SNX4","L5 IT"
8.82129895379657e-07,-0.369025413777276,0.383,0.307,0.0301485534343905,"NFE2L1","L5 IT"
8.85554954809904e-07,-0.377312533991604,0.194,0.142,0.0302656116905381,"BUB3","L5 IT"
8.89649869324979e-07,-0.616730625706165,0.152,0.107,0.0304055635839198,"IFT22","L5 IT"
8.91586842166311e-07,-0.384885069760876,0.347,0.277,0.030471763504718,"MPP5","L5 IT"
8.94006783555777e-07,-0.30408272479325,0.238,0.18,0.0305544698415858,"ALDH8A1","L5 IT"
8.98096211477744e-07,-0.564021954273759,0.192,0.141,0.0306942342196749,"EDC4","L5 IT"
9.06636046643838e-07,-0.29499175219466,0.405,0.325,0.0309861001661464,"TM9SF2","L5 IT"
9.08336105644572e-07,-0.283820387252077,0.301,0.236,0.0310442030826145,"MLH1","L5 IT"
9.12297769401393e-07,-0.609415898205313,0.164,0.116,0.0311796008648314,"NPAS1","L5 IT"
9.15965221858316e-07,-0.452236241184829,0.554,0.45,0.0313049433874517,"UPF3A","L5 IT"
9.3593867987894e-07,-0.362446131569008,0.161,0.116,0.0319875762622225,"ZNF281","L5 IT"
9.38356270140263e-07,-0.400852235758829,0.276,0.215,0.0320702022445838,"PPP6R1","L5 IT"
9.38829314035109e-07,-0.421690672473835,0.291,0.23,0.0320863694657779,"SLC41A3","L5 IT"
9.47493155585399e-07,-0.283193993920743,0.257,0.199,0.0323824735784422,"OAZ2","L5 IT"
9.52169955574907e-07,-0.497535237296961,0.266,0.204,0.0325423125716836,"MIGA2","L5 IT"
9.59137852686173e-07,-0.255257543864953,0.194,0.143,0.0327804543912553,"TIMM29","L5 IT"
9.78631804359989e-07,-1.10854985385608,0.08,0.119,0.0334466991776114,"AL035427.1","L5 IT"
9.78901075050966e-07,-0.383884991924797,0.348,0.276,0.0334559020420169,"C11orf87","L5 IT"
9.9057725159315e-07,-0.310229604593356,0.284,0.22,0.0338549587276991,"EIF3L","L5 IT"
1.01875863830374e-06,-0.609647695325805,0.256,0.196,0.0348181139813068,"RAD23A","L5 IT"
1.02679269332282e-06,-0.59935524657605,0.332,0.262,0.035092693879694,"PXDNL","L5 IT"
1.0489373511926e-06,-0.423447993722511,0.269,0.208,0.0358495318517095,"LPCAT1","L5 IT"
1.06374368574666e-06,-0.258893726678031,0.258,0.2,0.0363555679477637,"IQCH-AS1","L5 IT"
1.06876096277103e-06,-0.317955222737135,0.32,0.253,0.0365270434246256,"ALG5","L5 IT"
1.07202361845491e-06,-0.290288648806098,0.334,0.265,0.0366385512079333,"DCTN1","L5 IT"
1.07819890429094e-06,0.263633720858355,0.11,0.074,0.0368496039519515,"KLHL11","L5 IT"
1.08506536937952e-06,-0.254854576796645,0.206,0.154,0.0370842791292837,"FKBP14","L5 IT"
1.09884905834881e-06,-0.251887843332304,0.573,0.463,0.0375553642671871,"SYNJ1","L5 IT"
1.10225859115594e-06,-0.459958519635638,0.287,0.223,0.0376718918699367,"NRBP1","L5 IT"
1.1041879069752e-06,-0.619338598561001,0.296,0.232,0.0377378300966914,"INTS1","L5 IT"
1.11279580168257e-06,0.30181448824434,0.172,0.127,0.0380320221141051,"AC107208.1","L5 IT"
1.12065913381572e-06,0.335311668645141,0.101,0.066,0.0383007672164198,"MAPKAPK2","L5 IT"
1.12283724681161e-06,-0.630706089135459,0.159,0.203,0.0383752085842805,"AC073167.1","L5 IT"
1.13221554789885e-06,-0.280213759699811,0.271,0.211,0.0386957307805391,"ERLIN1","L5 IT"
1.13990945800157e-06,-0.444639128004993,0.362,0.291,0.0389586855461197,"USP40","L5 IT"
1.14091895440111e-06,-0.5650493516339,0.162,0.209,0.0389931871045667,"CHRM3-AS2","L5 IT"
1.15033017112444e-06,0.292060042609788,0.273,0.214,0.0393148342585199,"RNF2","L5 IT"
1.15778841595507e-06,-0.500637956977845,0.33,0.26,0.0395697346920963,"GHITM","L5 IT"
1.17320201713726e-06,-0.518348095539553,0.28,0.219,0.0400965253397,"SCN1B","L5 IT"
1.17899331999647e-06,-0.320908927630395,0.536,0.426,0.0402944546975192,"PGAP1","L5 IT"
1.19391980239958e-06,-0.452992770874858,0.162,0.116,0.0408045970866103,"CLGN","L5 IT"
1.20435490648479e-06,-0.268910324812724,0.618,0.5,0.0411612376389308,"CLTC","L5 IT"
1.20749024204328e-06,-0.360148881317812,0.195,0.145,0.0412683940023131,"GLI4","L5 IT"
1.20865671927784e-06,-0.604256828015839,0.205,0.153,0.0413082606947587,"POLR2H","L5 IT"
1.21791309722201e-06,-0.678381008309362,0.13,0.089,0.0416246159237568,"HR","L5 IT"
1.22643308251043e-06,-0.32196435861669,0.181,0.133,0.0419158034609591,"UBE2Q1","L5 IT"
1.23784782119176e-06,-0.326921367863842,0.14,0.098,0.0423059249848707,"ZFP28","L5 IT"
1.25529874257615e-06,-0.305215970907902,0.213,0.159,0.0429023451250251,"MAZ","L5 IT"
1.26915858984783e-06,-0.263865996873564,0.389,0.31,0.0433760331252292,"AC106791.1","L5 IT"
1.27093518850746e-06,-1.00511167747144,0.158,0.203,0.0434367519376196,"TESPA1","L5 IT"
1.27410172424146e-06,0.253956508428312,0.226,0.174,0.0435449746294003,"EEF1AKMT1","L5 IT"
1.27428937659624e-06,-0.553888736511888,0.541,0.446,0.0435513880239297,"RBM5","L5 IT"
1.28032176791697e-06,-0.967541525597335,0.101,0.143,0.0437575570620982,"AP001442.1","L5 IT"
1.28967429222341e-06,-0.3668768539382,0.319,0.252,0.0440771982853194,"IL6ST","L5 IT"
1.30320415802112e-06,-0.262499919064842,0.374,0.303,0.0445396085086879,"IFT81","L5 IT"
1.30341969888744e-06,-0.493982502158288,0.158,0.113,0.0445469750488762,"N4BP2L2-IT2","L5 IT"
1.31044277641348e-06,-0.681483252918174,0.183,0.231,0.0447870027694836,"AC083870.1","L5 IT"
1.3127744202219e-06,-0.291666341293666,0.379,0.305,0.0448666913599238,"CCDC59","L5 IT"
1.31363914827645e-06,-0.456002119437025,0.392,0.317,0.0448962451706444,"INTS3","L5 IT"
1.32742273551021e-06,-0.303737354949571,0.329,0.263,0.0453673268315326,"SLC1A4","L5 IT"
1.33909818498111e-06,-0.358951593629625,0.361,0.286,0.0457663586680994,"ABCD3","L5 IT"
1.34318550944771e-06,0.333806578454168,0.139,0.098,0.0459060511563944,"AC055714.1","L5 IT"
1.35348557493575e-06,-0.258573927925992,0.137,0.096,0.0462580764945793,"HCN3","L5 IT"
1.37327176790621e-06,-0.470864294722111,0.286,0.224,0.0469343092117307,"DNAJC8","L5 IT"
1.37411587078681e-06,-0.348213466584897,0.398,0.326,0.0469631581158806,"RPL22","L5 IT"
1.37451936838542e-06,-0.463932208699837,0.478,0.504,0.0469769484533085,"ROBO1","L5 IT"
1.37829240460756e-06,0.597257072449529,0.108,0.071,0.0471058995122725,"KCNJ12","L5 IT"
1.40567540922232e-06,0.462462832939017,0.112,0.075,0.0480417684609912,"ITGA11","L5 IT"
1.41637431513723e-06,-0.322449275676441,0.267,0.211,0.048407424968445,"AC107214.1","L5 IT"
1.41660727197989e-06,-0.327575047513329,0.489,0.397,0.0484153867344568,"ATP6V1B2","L5 IT"
1.41809544570841e-06,-0.314995219976955,0.32,0.259,0.0484662480479762,"NCK1","L5 IT"
1.42308433146657e-06,0.384854864135761,0.111,0.074,0.0486367531965329,"AC096677.1","L5 IT"
1.43171768258042e-06,0.286671370032303,0.193,0.145,0.0489318152375511,"AP000229.1","L5 IT"
1.4435293890898e-06,-0.653896985141238,0.18,0.224,0.0493355039309222,"AC091885.2","L5 IT"
1.4498983945225e-06,-0.267623859205707,0.323,0.258,0.0495531774295956,"MAP1LC3B","L5 IT"
1.45129028505799e-06,-0.452390142437864,0.364,0.288,0.049600748072427,"KRR1","L5 IT"
1.45361023902988e-06,-0.518012342733944,0.425,0.342,0.0496800371393243,"TIA1","L5 IT"
1.4552388536258e-06,-0.35118722016004,0.304,0.239,0.049735698300369,"GTF2H2","L5 IT"
1.45769262656037e-06,-0.374083524237535,0.286,0.225,0.0498195608979536,"RAB3IP","L5 IT"
1.4781230059033e-06,-0.430119998337153,0.394,0.317,0.050517809972757,"DARS","L5 IT"
1.48468209266133e-06,-0.452297054650748,0.272,0.209,0.0507419798808862,"OS9","L5 IT"
1.48719153570036e-06,-0.349036419267201,0.292,0.231,0.0508277451156312,"TXNDC15","L5 IT"
1.49219145126679e-06,-0.254725173507062,0.469,0.382,0.0509986272299449,"SMG7","L5 IT"
1.49840868920642e-06,0.42998998023026,0.114,0.077,0.0512111137710078,"BMP8A","L5 IT"
1.52889816827484e-06,-0.256222943652501,0.364,0.293,0.052253152697129,"EXOG","L5 IT"
1.5324398145909e-06,-0.349776817920777,0.512,0.412,0.0523741955432733,"GSTA4","L5 IT"
1.53592153556022e-06,-0.477583120426522,0.316,0.25,0.0524931903208415,"TNFRSF25","L5 IT"
1.54896472844405e-06,-1.38199390288305,0.073,0.11,0.0529389675240322,"HES4","L5 IT"
1.55085248714804e-06,-0.478075563640472,0.166,0.12,0.0530034854532586,"POU3F3","L5 IT"
1.55374265181621e-06,-0.331512588859169,0.277,0.215,0.0531022626111227,"GNPAT","L5 IT"
1.55538550776207e-06,-0.308020760657621,0.446,0.363,0.0531584104987841,"EFCAB6","L5 IT"
1.57794295554017e-06,-0.707534754979984,0.18,0.132,0.0539293563914964,"C1orf35","L5 IT"
1.58895636034895e-06,-0.608740867138388,0.425,0.344,0.0543057615276459,"TUBE1","L5 IT"
1.61091583169764e-06,-0.308407453781858,0.133,0.093,0.0550562703799302,"FAM50A","L5 IT"
1.6245468192618e-06,-0.301247398078296,0.46,0.368,0.0555221366419104,"TMSB10","L5 IT"
1.6330245323716e-06,-0.463236796051625,0.291,0.227,0.0558118794428643,"SLC25A29","L5 IT"
1.63904732711684e-06,-0.387571793949717,0.311,0.249,0.0560177204988724,"ERCC3","L5 IT"
1.65021003605957e-06,-0.3004649079337,0.225,0.171,0.0563992284024078,"RHOQ","L5 IT"
1.65908247125051e-06,-0.401623359291129,0.398,0.322,0.0567024616199287,"CPNE3","L5 IT"
1.68663942003601e-06,-0.697113242866767,0.264,0.202,0.0576442754585708,"PIANP","L5 IT"
1.69957420940692e-06,-0.496058393431057,0.262,0.201,0.0580863477549002,"EXOC3","L5 IT"
1.71686486135336e-06,-0.341089095720916,0.135,0.094,0.0586772903664737,"LIME1","L5 IT"
1.72162365774512e-06,-0.370756402311205,0.214,0.161,0.0588399317507551,"USP39","L5 IT"
1.74880550027635e-06,-0.485330088121439,0.261,0.201,0.0597689255829447,"RAB3A","L5 IT"
1.77757549931325e-06,-0.398683793712014,0.252,0.194,0.0607521978400291,"DYNLT3","L5 IT"
1.78211031629676e-06,-0.261362376932327,0.243,0.189,0.0609071842800744,"GORASP2","L5 IT"
1.79943077455715e-06,-0.286363945899622,0.281,0.22,0.0614991455820397,"PFDN2","L5 IT"
1.80259791984221e-06,0.400411003861487,0.198,0.149,0.0616073891064473,"ZNF552","L5 IT"
1.80785357670801e-06,-0.266531521442683,0.118,0.08,0.0617870116911495,"SLC25A34","L5 IT"
1.8122827607621e-06,-0.375400768861051,0.364,0.294,0.0619383879145664,"ARL6","L5 IT"
1.8533102138497e-06,0.391331073056216,0.113,0.076,0.0633405831787413,"ARPIN","L5 IT"
1.85513066816732e-06,-0.285124278392844,0.13,0.091,0.0634028008459544,"RAVER1","L5 IT"
1.85671338610901e-06,-0.427605911841632,0.385,0.31,0.0634568933970475,"AFAP1","L5 IT"
1.86267378028139e-06,-0.399282393047427,0.417,0.34,0.0636606017886769,"YTHDF3","L5 IT"
1.86583306327818e-06,-0.343421852970738,0.333,0.264,0.0637685766036585,"PGM3","L5 IT"
1.86619099899166e-06,-0.380647977414031,0.299,0.236,0.0637808097725379,"HNRNPUL2","L5 IT"
1.88292808363103e-06,-0.716787082040875,0.09,0.129,0.0643528331142578,"PPFIA2-AS1","L5 IT"
1.9082557023604e-06,-0.267903894037884,0.333,0.266,0.0652184551395713,"SRP19","L5 IT"
1.92026267268423e-06,-0.2892874142717,0.326,0.261,0.065628817364329,"CEBPZOS","L5 IT"
1.92981677527503e-06,-0.451913469505875,0.507,0.411,0.0659553479285745,"HABP4","L5 IT"
1.94163769773369e-06,-0.579175576460833,0.389,0.315,0.0663593515954444,"DRP2","L5 IT"
1.94203810020089e-06,-0.316244344585245,0.596,0.483,0.0663730361505659,"TTC19","L5 IT"
1.97015269138772e-06,0.366715437671455,0.199,0.154,0.067333908533558,"AC020704.1","L5 IT"
1.97301642900706e-06,-0.294811445421838,0.548,0.449,0.0674317824941742,"ABI1","L5 IT"
1.99710252897444e-06,0.326673610663335,0.16,0.116,0.0682549731327594,"CDKN1B","L5 IT"
1.99778560791842e-06,-0.276786254092831,0.4,0.322,0.0682783187218279,"TMCO3","L5 IT"
2.01073643983193e-06,-0.317582393429579,0.412,0.337,0.0687209393041358,"GLB1L3","L5 IT"
2.02673330580917e-06,-0.306696979351309,0.363,0.293,0.0692676641926401,"ATP5F1C","L5 IT"
2.02859672502092e-06,0.332726047921736,0.178,0.132,0.06933135027104,"MIR924HG","L5 IT"
2.02923633539102e-06,-0.292404764852776,0.329,0.262,0.0693532102346588,"ZBTB25","L5 IT"
2.0399890669966e-06,-0.395664906402485,0.42,0.335,0.0697207063427428,"STMN3","L5 IT"
2.04474859116891e-06,-0.551459915215156,0.11,0.074,0.0698833726003797,"THSD1","L5 IT"
2.06171969359166e-06,-0.25999993852818,0.363,0.294,0.0704633939678822,"AC084816.1","L5 IT"
2.0775414947252e-06,-0.306783900958418,0.288,0.229,0.071004135665223,"TTI1","L5 IT"
2.1057093351413e-06,0.389148268958925,0.225,0.172,0.0719668279471241,"COMMD2","L5 IT"
2.13108074088354e-06,-0.954831695858863,0.128,0.171,0.0728339464811766,"TIMP3","L5 IT"
2.15201212944415e-06,-0.694529990600161,0.319,0.349,0.0735493185480127,"AC110296.1","L5 IT"
2.19201586700451e-06,-0.342290418741778,0.175,0.127,0.0749165262866132,"STYX","L5 IT"
2.21261814082869e-06,0.401927168465727,0.187,0.139,0.0756206501991022,"SPTY2D1","L5 IT"
2.23102760115921e-06,-0.263928676284472,0.327,0.262,0.0762498303248184,"NCAN","L5 IT"
2.25223411969831e-06,-0.327820305581212,0.259,0.199,0.0769746055089291,"TCEA2","L5 IT"
2.28234361826794e-06,-0.439179297257666,0.207,0.157,0.0780036578415435,"SCAF1","L5 IT"
2.28741308588488e-06,-0.381805869990249,0.409,0.335,0.0781769170362877,"FAM78B","L5 IT"
2.29488502336498e-06,-0.421609464773235,0.305,0.243,0.0784322854435449,"AP001528.1","L5 IT"
2.31104079581127e-06,-0.338276469696814,0.293,0.231,0.0789844412784419,"HSD17B11","L5 IT"
2.35178680398457e-06,-0.324377951880898,0.158,0.115,0.0803770175997807,"MYADM","L5 IT"
2.35436593072735e-06,-0.722975194508002,0.33,0.262,0.0804651644144688,"ZNF783","L5 IT"
2.37536092754459e-06,-0.442479512002017,0.144,0.102,0.0811827104206914,"WDR83OS","L5 IT"
2.39681877657651e-06,-0.353267407605406,0.114,0.078,0.0819160753270552,"MEN1","L5 IT"
2.40460520741158e-06,-0.780944923924149,0.077,0.115,0.0821821921737055,"SPDYE3","L5 IT"
2.41701727724521e-06,-0.276250546670192,0.478,0.389,0.0826063994844096,"ARMCX4","L5 IT"
2.41804765563102e-06,-0.53813494264127,0.182,0.134,0.0826416147265015,"KBTBD6","L5 IT"
2.44086714014694e-06,-0.370960805979707,0.6,0.482,0.083421516248802,"PPIP5K2","L5 IT"
2.45095465760744e-06,-0.38343322060144,0.185,0.139,0.0837662773330496,"NOL11","L5 IT"
2.47257099656782e-06,-0.451069933807104,0.276,0.215,0.0845050589496984,"AK2","L5 IT"
2.47280436582289e-06,-0.612249451814707,0.185,0.138,0.0845130348107291,"ZNF268","L5 IT"
2.49149729254238e-06,-0.256729508288378,0.206,0.156,0.0851519029672209,"LBR","L5 IT"
2.49571011692344e-06,-0.264510022730808,0.228,0.175,0.0852958846660923,"RTN4R","L5 IT"
2.50721496390867e-06,-0.31796322716689,0.312,0.251,0.0856890858215067,"PUS10","L5 IT"
2.54744718707011e-06,-0.412152468879165,0.248,0.192,0.0870641025124951,"SLC46A3","L5 IT"
2.60506613057187e-06,-0.49861168561465,0.261,0.204,0.0890333451445547,"CTSA","L5 IT"
2.63290260897423e-06,0.272755538465324,0.119,0.082,0.0899847124669123,"RRBP1","L5 IT"
2.63992185651885e-06,-0.306022002427712,0.313,0.249,0.0902246092902448,"SRGAP1","L5 IT"
2.64078634689197e-06,-0.482062563939859,0.28,0.219,0.0902541549777267,"SHISA7","L5 IT"
2.66001125712715e-06,-0.433320334828418,0.209,0.159,0.0909112047348347,"LAMTOR3","L5 IT"
